source,property_id,title,compound,area,developer,property_type,bedrooms,bathrooms,size_sqm,finishing,ready_by,min_price,currency,min_down_payment,installment_percentage,installment_type,listing_type,location,latitude,longitude,url,photo_url
nawy,107113,"Apartment, Central Residence - Hyde Park Central",Central Residence - Hyde Park Central,6th settlement,Hyde Park,Apartment,1.0,1.0,93,,2030-01-01,8700000,EGP,0.0,100.0,Cash,buy,6th settlement,,,https://www.nawy.com/property/107113-Apartment-for-sale-in-Central Residence - Hyde Park Central-with-21-bedrooms-in-6th settlement-by-Hyde Park,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/inventory/brochure_images/Hyde%20Park/centralresidencehydeparkcentral/central%20apartment%204/central%20apartment%204.png
nawy,105751,"Administrative, Ever",Ever,6th of October City,Cred Developments,Administrative,0.0,0.0,99,,2030-12-31,13248300,EGP,0.0,100.0,Equal,buy,6th of October City,,,https://www.nawy.com/property/105751-Administrative-for-sale-in-Ever-with-47-bedrooms-in-6th of October City-by-Cred Developments,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/inventory/brochure_images/Cred%20Developments/ever/ever%20comm%202/ever%20comm%202.png
nawy,104355,"Villa, Lakeside-Bloomfields",Lakeside-Bloomfields,Mostakbal City,Tatweer Misr,Villa,3.0,4.0,230,finished,2028-01-01,34289000,EGP,1714450.0,95.0,Equal,buy,Mostakbal City,,,https://www.nawy.com/property/104355-Villa-for-sale-in-Lakeside-Bloomfields-with-1-bedrooms-in-Mostakbal City-by-Tatweer Misr,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/inventory/brochure_images/Tatweer%20Misr/lakesidebloomfields/lakeside%20twin%20image/lakeside%20twin%20image.png
nawy,103982,"Apartment, Palm Hills Alexandria",Palm Hills Alexandria,Alexandria,Palm Hills Developments,Apartment,3.0,3.0,161,,2030-06-30,14692000,EGP,734600.0,95.0,Equal,buy,Alexandria,,,https://www.nawy.com/property/103982-Apartment-for-sale-in-Palm Hills Alexandria-with-21-bedrooms-in-Alexandria-by-Palm Hills Developments,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/inventory/brochure_images/Palm%20Hills%20Developments/palmhillsalexandria/palm%20hills%20alex%20./palm%20hills%20alex%20..png
nawy,103277,"Apartment, Life Wise",Life Wise,New Cairo,EONS developments,Apartment,2.0,2.0,104,,2030-04-30,5300000,EGP,265000.0,90.0,Equal,buy,New Cairo,,,https://www.nawy.com/property/103277-apartment-for-sale-in-life-wise-with-2-bedrooms-in-new-cairo-by-eons-developments,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/inventory/brochure_images//lifewise/Screenshot_2025-10-15_120001__1_/Screenshot_2025-10-15_120001__1_.png
nawy,102462,"Apartment, Cleo - Palm Hills New Cairo",Cleo - Palm Hills New Cairo,New Cairo,Palm Hills Developments,Apartment,2.0,3.0,114,finished,2030-06-30,16919000,EGP,507570.0,97.0,Back Loaded,buy,New Cairo,,,https://www.nawy.com/property/102462-Apartment-for-sale-in-Cleo - Palm Hills New Cairo-with-21-bedrooms-in-New Cairo-by-Palm Hills Developments,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/inventory/brochure_images/Palm%20Hills%20Developments/cleopalmhillsnewcairo/palm%20hills%20new%20cairo%20pic%201/palm%20hills%20new%20cairo%20pic%201.png
nawy,100815,"Apartment, Acasa Alma",Acasa Alma,6th settlement,Dar  Al Alamia Developments,Apartment,2.0,2.0,130,,2029-10-30,7451100,EGP,372555.0,95.0,Equal,buy,6th settlement,,,https://www.nawy.com/property/100815-Apartment-for-sale-in-Acasa Alma-with-21-bedrooms-in-6th settlement-by-Dar  Al Alamia Developments,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/inventory/brochure_images//acasaalma/Screenshot%202026-02-10%20142901/Screenshot%202026-02-10%20142901.png
nawy,99693,"Duplex, Lagoon Beach Park Mountain View I-City October",Lagoon Beach Park Mountain View I-City October,6th of October City,Mountain View,Duplex,3.0,3.0,200,finished,2030-08-01,20263261,EGP,303949.0,97.0,Equal,buy,6th of October City,,,https://www.nawy.com/property/99693-Duplex-for-sale-in-Lagoon Beach Park Mountain View I-City October-with-3-bedrooms-in-6th of October City-by-Mountain View,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/inventory/brochure_images/Mountain%20View/lagoonbeachparkmountainviewicityoctober/lagoon%20october%202/lagoon%20october%202.jpg
nawy,99277,"Administrative, Cinco",Cinco,El Lotus,Upwyde Developments,Administrative,0.0,0.0,73,finished,2028-06-30,16056350,EGP,1605635.0,90.0,Front Loaded,buy,El Lotus,,,https://www.nawy.com/property/99277-Administrative-for-sale-in-Cinco-with-47-bedrooms-in-El Lotus-by-Upwyde Developments,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/inventory/brochure_images/Upwyde%20Developments/cinco/cinco_3/cinco_3.png
nawy,99233,"Retail, The Gryd",The Gryd,New Cairo,Upwyde Developments,Retail,0.0,0.0,118,,2029-06-30,33240750,EGP,1662038.0,95.0,Equal,buy,New Cairo,,,https://www.nawy.com/property/99233-Retail-for-sale-in-The Gryd-with-10-bedrooms-in-New Cairo-by-Upwyde Developments,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/inventory/brochure_images/Upwyde%20Developments/thegryd/gryd%204/gryd%204.png
nawy,98989,"Villa, Opal-June",Opal-June,Ras El Hekma,SODIC,Villa,4.0,5.0,279,finished,2026-06-30,240392000,EGP,0.0,100.0,Equal,buy,Ras El Hekma,,,https://www.nawy.com/property/98989-Villa-for-sale-in-Opal-June-with-1-bedrooms-in-Ras El Hekma-by-SODIC,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/inventory/brochure_images/SODIC/opaljune/Screenshot%202026-02-01%20211603/Screenshot%202026-02-01%20211603.png
nawy,98514,"Apartment, Bleu Vert",Bleu Vert,New Capital City,Saudi Egyptian Developers (SED),Apartment,2.0,3.0,158,semi_finished,2027-09-30,9111000,EGP,455550.0,90.0,Equal,buy,New Capital City,,,https://www.nawy.com/property/98514-Apartment-for-sale-in-Bleu Vert-with-21-bedrooms-in-New Capital City-by-Saudi Egyptian Developers (SED),https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/inventory/brochure_images/Saudi%20Egyptian%20Developer/bleuvert/Bleu_Vertbuilding_B_/Bleu_Vertbuilding_B_.png
nawy,94318,"Townhouse, Bianchi Ilios",Bianchi Ilios,Sidi Abdel Rahman,Al - Borouj Misr Developments Group (ABM),Townhouse,3.0,3.0,205,finished,2030-04-30,26200000,EGP,2620000.0,90.0,Equal,buy,Sidi Abdel Rahman,,,https://www.nawy.com/property/94318-townhouse-corner-for-sale-in-bianchi-ilios-with-3-bedrooms-in-sidi-abdel-rahman-by-al-borouj-misr-developments-group-abm,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/property_image/image/450823/Bianchi__10_.jpg
nawy,89957,"Retail, Parklane",Parklane,New Capital City,Biography Developments,Retail,0.0,0.0,46,finished,2028-03-30,10646000,EGP,0.0,100.0,Equal,buy,New Capital City,,,https://www.nawy.com/property/89957-Retail-for-sale-in-Parklane-with-10-bedrooms-in-New Capital City-by-Biography Developments,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/inventory/brochure_images/El%20Attal%20Holding/parklane/default/default.webp
nawy,87834,"Apartment, Kasakuon - Eastville",Kasakuon - Eastville,New Cairo,Ajna Developments,Apartment,1.0,1.0,80,finished,2029-06-30,6080000,EGP,60800.0,98.0,Equal,buy,New Cairo,,,https://www.nawy.com/property/87834-Apartment-for-sale-in-Kasakuon - Eastville-with-21-bedrooms-in-New Cairo-by-Ajna Developments,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/inventory/brochure_images/Ajna%20Developments/kasakuoneastville/kasakuon%206/kasakuon%206.jpg
nawy,87153,"Villa, Midtown Solo",Midtown Solo,New Capital City,Better Home,Villa,6.0,6.0,600,,2030-04-30,88071945,EGP,8807195.0,90.0,Equal,buy,New Capital City,,,https://www.nawy.com/property/87153-Villa-for-sale-in-Midtown Solo-with-1-bedrooms-in-New Capital City-by-Better Home,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/inventory/brochure_images/Better%20Home/midtownsolo/default5/default5.webp
nawy,86831,"Building, Midtown Solo Mall",Midtown Solo Mall,New Capital City,Better Home,Building,0.0,0.0,1250,,2030-04-30,403880429,EGP,40388043.0,90.0,Equal,buy,New Capital City,,,https://www.nawy.com/property/86831-Building-for-sale-in-Midtown Solo Mall-with-43-bedrooms-in-New Capital City-by-Better Home,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/inventory/brochure_images/Better%20Home/midtownsolomall/default4/default4.webp
nawy,85831,"Chalet, Hilltop Chalets - Solare",Hilltop Chalets - Solare,Ras El Hekma,Misr Italia Properties,Chalet,3.0,3.0,125,finished,2029-12-31,17300000,EGP,865000.0,90.0,Equal,buy,Ras El Hekma,,,https://www.nawy.com/property/85831-chalet-for-sale-in-hilltop-chalets-solare-with-3-bedrooms-in-ras-el-hekma-by-misr-italia-properties,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/property_image/image/430518/Screenshot_2025-06-11_134902.png
nawy,85679,"Apartment, Karmell New Zayed",Karmell New Zayed,New Zayed,SODIC,Apartment,2.0,2.0,123,finished,2029-03-30,20086000,EGP,1004300.0,95.0,Back Loaded,buy,New Zayed,,,https://www.nawy.com/property/85679-Apartment-for-sale-in-Karmell New Zayed-with-21-bedrooms-in-New Zayed-by-SODIC,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/inventory/brochure_images/SODIC/karmellnewzayed/karmScreenshot_3%206/karmScreenshot_3%206.png
nawy,85256,"Apartment, Suite Hub",Suite Hub,New Capital City,Radix Development,Apartment,2.0,1.0,72,furnished,2031-04-30,6016824,EGP,601682.0,90.0,Equal,buy,New Capital City,,,https://www.nawy.com/property/85256-serviced-apartment-for-sale-in-suite-hub-with-2-bedrooms-in-new-capital-city-by-radix-development,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/property_image/image/427578/WhatsApp_Image_2025-06-02_at_17.47.10_bc6c8ae4.jpg
nawy,84449,"Apartment, Moonreal Tower ",Moonreal Tower ,New Capital City,Emaar Rezk Group Developments ,Apartment,1.0,1.0,124,finished,2028-08-31,11547998,EGP,0.0,100.0,Cash,buy,New Capital City,,,https://www.nawy.com/property/84449-Apartment-for-sale-in-Moonreal Tower -with-21-bedrooms-in-New Capital City-by-Emaar Rezk Group Developments ,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/inventory/brochure_images/Emaar%20Rezk%20Group%20Developments/moonrealtower/Screenshot_1/Screenshot_1.jpg
nawy,78914,"Villa, Aliva Mountain View Mostakbal City",Aliva Mountain View Mostakbal City,Mostakbal City,Mountain View,Villa,3.0,4.0,255,finished,2029-09-30,40400000,EGP,5591749.0,86.0,Equal,buy,Mostakbal City,,,https://www.nawy.com/property/78914-villa-for-sale-in-aliva-mountain-view-mostakbal-city,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/property_image/image/469567/ALIVA__-_Central_Park_-_Brochure_V2__low_res__Page_29_Image_0001.jpg
nawy,77152,"Apartment, Rewaya",Rewaya,El Sheikh Zayed,SIAC Developments,Apartment,2.0,3.0,136,finished,2029-04-30,11075927,EGP,886074.0,92.0,Equal,buy,El Sheikh Zayed,,,https://www.nawy.com/property/77152-apartment-for-sale-in-rewaya-with-2-bedrooms-in-el-sheikh-zayed-by-siac-holding,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/inventory/brochure_images/SIAC%20Developments/rewaya/page_39_img_0/page_39_img_0.jpeg
nawy,73445,"Apartment, Sapphire Residence",Sapphire Residence,New Cairo,Qatari Diar,Apartment,3.0,3.0,173,finished,2030-02-28,17500000,EGP,875000.0,90.0,Equal,buy,New Cairo,,,https://www.nawy.com/property/73445-en,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/property_image/image/374419/1.jpg
nawy,73301,"Twinhouse, Noi",Noi,6th settlement,Urbnlanes Development,Twinhouse,5.0,6.0,317,,2029-04-30,47101193,EGP,4710119.0,90.0,Equal,buy,6th settlement,,,https://www.nawy.com/property/73301-twinhouse-for-sale-in-noi-with-4-bedrooms-in-new-cairo-by-urbnlanes-development,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/inventory/brochure_images/Urbnlanes%20Development/noi/Screenshot%202025-10-21%20143547/Screenshot%202025-10-21%20143547.png
nawy,72936,"Retail, Spinner Tower",Spinner Tower,New Capital City,Radix Development,Retail,0.0,0.0,38,,2030-04-29,9063000,EGP,906300.0,90.0,Equal,buy,New Capital City,,,https://www.nawy.com/property/72936-retail-for-sale-in-spinner-tower-in-new-capital-city-by-radix-development,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/inventory/brochure_images/Radix%20Development/spinnertower/2/2.jpg
nawy,71881,"Chalet, Quayside",Quayside,Ras El Hekma,Inertia Egypt,Chalet,2.0,2.0,77,finished,2030-01-31,11198000,EGP,559900.0,90.0,Equal,buy,Ras El Hekma,,,https://www.nawy.com/property/71881-Chalet-for-sale-in-Quayside-with-5-bedrooms-in-Ras El Hekma-by-Inertia Egypt,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/inventory/brochure_images/Inertia%20Egypt/quayside/Chalet_Cover/Chalet_Cover.jpg
nawy,69505,"Apartment, Mountain View iCity October",Mountain View iCity October,Northern Expansion,Mountain View,Apartment,2.0,2.0,115,,2027-12-31,8088382,EGP,2510000.0,69.0,Equal,buy,Northern Expansion,,,https://www.nawy.com/property/69505-apartment-for-sale-in-mountain-view-icity-october,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/property_image/image/589424/Screenshot_2025-08-20_163121.png
nawy,69138,"Apartment, El Rehab ",El Rehab ,New Cairo,Talaat Moustafa Group (TMG) Holding,Apartment,3.0,3.0,164,finished,2027-12-31,24600000,EGP,1359000.0,94.0,Equal,buy,New Cairo,,,https://www.nawy.com/property/69138-apartment-for-sale-in-eden,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/property_image/image/353167/19-Yoga-Platform-scaled.jpg
nawy,65505,"Apartment, Noor Capital Gardens",Noor Capital Gardens,New Capital Gardens,Talaat Moustafa Group (TMG) Holding,Apartment,3.0,3.0,184,finished,2026-12-31,10902000,EGP,2297000.0,79.0,Equal,buy,New Capital Gardens,,,https://www.nawy.com/property/65505-apartment-for-sale-in-noor-capital-gardens,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/property_image/image/332160/B.jpg
nawy,64214,"Apartment, J East-Phase 1",J East-Phase 1,New Cairo,Juzur Development,Apartment,2.0,2.0,131,semi_finished,2030-04-30,8000000,EGP,0.0,100.0,Cash,buy,New Cairo,,,https://www.nawy.com/property/64214-apartment-garden-for-sale-in-j-east-with-2-bedrooms-in-new-cairo-by-juzur-development,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/property_image/image/327797/apt__2_.jpg
nawy,62791,"Apartment, Begonia Residence",Begonia Residence,South Investors,Menassat Developments,Apartment,1.0,1.0,58,,2030-01-31,5144000,EGP,0.0,100.0,Cash,buy,South Investors,,,https://www.nawy.com/property/62791-apartment-for-sale-in-begonia-residence-with-1-bedroom-in-new-cairo-by-menassat-developments,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/property_image/image/465543/99bdb5d5-1a87-483b-a60b-3227ce4424e8.jfif
nawy,59903,"Chalet, Southmed",Southmed,Al Dabaa,Talaat Moustafa Group (TMG) Holding,Chalet,2.0,2.0,118,finished,2028-07-31,15104440,EGP,1100000.0,93.0,Equal,buy,Al Dabaa,,,https://www.nawy.com/property/59903-chalet-for-sale-in-southmed-al-dabaa-north-coast,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/property_image/image/298390/sm7.png
nawy,53653,"Twinhouse, Al Burouj",Al Burouj,El Shorouk,Imkan Misr,Twinhouse,3.0,4.0,373,finished,2024-04-28,22400000,EGP,18500000.0,17.0,Equal,buy,El Shorouk,,,https://www.nawy.com/property/53653-twin-house-for-sale-in-al-burouj,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/property_image/image/313261/up_8.jpg
nawy,51291,"Apartment, Mar ville",Mar ville,New Zayed,Al Marasem Development,Apartment,4.0,3.0,272,finished,2027-08-31,25704000,EGP,1285200.0,90.0,Equal,buy,New Zayed,,,https://www.nawy.com/property/51291-apartment-for-sale-in-mar-ville-with-3-bedrooms-in-6th-of-october-city-by-al-marasem-development,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/property_image/image/249765/Screenshot_1.png
nawy,50972,"Studio, Skyline",Skyline,Maadi,Morshedy Group,Studio,0.0,1.0,55,,2029-10-31,3553000,EGP,177650.0,95.0,Equal,buy,Maadi,,,https://www.nawy.com/property/50972-studio-for-sale-in-skyline-in-new-cairo-by-morshedy-group,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/property_image/image/347140/sky2.jpg
nawy,50033,"Apartment, PX-Phase One",PX-Phase One,6th of October City,Palm Hills Developments,Apartment,3.0,3.0,157,finished,2028-06-30,22885000,EGP,1144250.0,95.0,Back Loaded,buy,6th of October City,,,https://www.nawy.com/property/50033-Apartment-for-sale-in-PX-Phase One-with-21-bedrooms-in-6th of October City-by-Palm Hills Developments,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/inventory/brochure_images/Palm%20Hills%20Developments/pxphaseone/PX%2022/PX%2022.jpg
nawy,49222,"Apartment, Notion",Notion,New Cairo,Town Writers,Apartment,1.0,1.0,63,semi_finished,2030-04-30,3496500,EGP,349650.0,90.0,Equal,buy,New Cairo,,,https://www.nawy.com/property/49222-apartment-for-sale-in-notion-with-1-bedroom-in-new-cairo-by-town-writers,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/property_image/image/239694/TW_NOTION_SALES_KIT_2__Page_28.jpg
nawy,46488,"Retail, OIA Compound",OIA Compound,New Capital City,EDGE HOLDING,Retail,0.0,0.0,78,semi_finished,2026-03-30,15795390,EGP,2369309.0,80.0,Equal,buy,New Capital City,,,https://www.nawy.com/property/46488-Retail-for-sale-in-OIA Compound-with-10-bedrooms-in-New Capital City-by-EDGE HOLDING,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/inventory/brochure_images/EDGE%20HOLDING/oiacompound/OIA%20compound%20commercial8/OIA%20compound%20commercial8.png
nawy,45180,"Apartment, La Verde New Capital",La Verde New Capital,New Capital City,La Verde Developments,Apartment,3.0,3.0,195,semi_finished,2029-04-30,12480000,EGP,1248000.0,90.0,Equal,buy,New Capital City,,,https://www.nawy.com/property/45180-apartment-for-sale-in-la-verde-new-capital-with-3-bedrooms-in-new-capital-city-by-la-verde-developments,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/property_image/image/221103/00.jpg
nawy,38116,"Apartment, Leaves",Leaves,6th of October City,Biography Developments,Apartment,3.0,3.0,165,semi_finished,2029-10-30,11383000,EGP,0.0,100.0,Equal,buy,6th of October City,,,https://www.nawy.com/property/38116-Apartment-for-sale-in-Leaves-with-21-bedrooms-in-6th of October City-by-Biography Developments,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/inventory/brochure_images/El%20Attal%20Holding/leaves/Screenshot%202025-10-01%20132559/Screenshot%202025-10-01%20132559.png
nawy,37468,"Townhouse, Rivers",Rivers,New Zayed,Tatweer Misr,Townhouse,3.0,4.0,180,,2027-08-30,16738000,EGP,836900.0,90.0,Equal,buy,New Zayed,,,https://www.nawy.com/property/37468-townhouse-for-sale-in-rivers-with-3-bedrooms-in-6th-of-october-city-by-tatweer-misr,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/property_image/image/163621/riverstown_2.jpg
nawy,33557,"Apartment, Ray Residence",Ray Residence,New Capital City,Radix Development,Apartment,3.0,3.0,195,finished,2030-04-30,7338560,EGP,733856.0,90.0,Equal,buy,New Capital City,,,https://www.nawy.com/property/33557-apartment-for-sale-in-ray-residence-with-4-bedrooms-in-new-capital-city-by-radix-development,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/inventory/brochure_images/Radix%20Development/rayresidence/WhatsApp_Image_2025-10-07_at_13.00.25_e46dabd4/WhatsApp_Image_2025-10-07_at_13.00.25_e46dabd4.jpg
